time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
2,item_003,Thingamajig D,buyer_t2_001,seller_t2_000,True,91.5,accepted,8,120.71,53.96,29.209999999999994,37.54
2,item_002,Doohickey C,buyer_t2_004,seller_t2_009,True,89.0,accepted,9,124.39,79.2,35.39,9.799999999999997
2,item_004,Gizmo E,buyer_t2_002,seller_t2_003,False,,rejected,5,115.48,45.38,0.0,0.0
2,item_004,Gizmo E,buyer_t2_005,seller_t2_004,True,103.5,accepted,6,103.77,67.94,0.269999999999996,35.56
2,item_001,Gadget B,buyer_t2_008,seller_t2_006,False,,rejected,4,120.61,88.77,0.0,0.0
2,item_001,Gadget B,buyer_t2_000,seller_t2_008,True,83.75,accepted,7,121.28,64.85,37.53,18.900000000000006
2,item_004,Gizmo E,buyer_t2_003,seller_t2_001,True,114.0,accepted,9,157.56,76.53,43.56,37.47
2,item_002,Doohickey C,buyer_t2_009,seller_t2_002,True,79.5,accepted,6,160.62,73.74,81.12,5.760000000000005
2,item_001,Gadget B,buyer_t2_007,seller_t2_005,True,85.0,accepted,4,119.55,59.38,34.55,25.619999999999997
3,item_000,Widget A,buyer_t3_005,seller_t3_003,True,94.0,accepted,6,96.45,64.45,2.450000000000003,29.549999999999997
3,item_000,Widget A,buyer_t3_001,seller_t3_000,True,97.5,accepted,5,150.98,89.5,53.47999999999999,8.0
3,item_001,Gadget B,buyer_t3_003,seller_t3_005,True,83.95,accepted,6,96.99,47.95,13.039999999999992,36.0
