time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
27,item_003,Thingamajig D,buyer_t27_001,seller_t27_007,True,96.71,accepted,3,118.8,69.08,22.090000000000003,27.629999999999995
27,item_004,Gizmo E,buyer_t27_005,seller_t27_001,False,,rejected,3,121.46,112.05,0.0,0.0
27,item_004,Gizmo E,buyer_t27_006,seller_t27_010,True,58.64,accepted,2,117.28,52.11,58.64,6.530000000000001
27,item_002,Doohickey C,buyer_t27_010,seller_t27_014,True,86.35,accepted,3,97.96,62.57,11.61,23.779999999999994
27,item_003,Thingamajig D,buyer_t27_011,seller_t27_004,False,,rejected,3,81.15,118.75,0.0,0.0
27,item_004,Gizmo E,buyer_t27_013,seller_t27_000,False,,rejected,3,116.19,101.18,0.0,0.0
27,item_000,Widget A,buyer_t27_008,seller_t27_005,False,,rejected,3,90.65,81.33,0.0,0.0
27,item_002,Doohickey C,buyer_t27_000,seller_t27_006,True,85.2,accepted,3,123.19,63.58,37.989999999999995,21.620000000000005
27,item_003,Thingamajig D,buyer_t27_009,seller_t27_013,False,,rejected,3,97.73,105.47,0.0,0.0
28,item_000,Widget A,buyer_t28_001,seller_t28_000,False,,rejected,3,87.49,57.26,0.0,0.0
28,item_003,Thingamajig D,buyer_t28_011,seller_t28_005,True,97.96,accepted,3,140.62,84.45,42.66000000000001,13.509999999999991
28,item_000,Widget A,buyer_t28_007,seller_t28_010,True,99.07,accepted,3,133.29,69.77,34.22,29.299999999999997
28,item_004,Gizmo E,buyer_t28_008,seller_t28_014,True,72.88,accepted,2,145.75,67.2,72.87,5.679999999999993
28,item_004,Gizmo E,buyer_t28_006,seller_t28_011,True,62.86,accepted,2,125.72,60.73,62.86,2.1300000000000026
28,item_002,Doohickey C,buyer_t28_003,seller_t28_007,False,,rejected,3,130.35,119.65,0.0,0.0
28,item_002,Doohickey C,buyer_t28_002,seller_t28_006,True,69.8,accepted,2,143.87,64.48,74.07000000000001,5.319999999999993
28,item_004,Gizmo E,buyer_t28_014,seller_t28_004,True,92.02,accepted,3,139.67,82.16,47.64999999999999,9.86
28,item_004,Gizmo E,buyer_t28_010,seller_t28_002,False,,rejected,9,97.47,104.57,0.0,0.0
28,item_000,Widget A,buyer_t28_004,seller_t28_008,True,122.12,accepted,3,146.21,103.49,24.090000000000003,18.63000000000001
28,item_001,Gadget B,buyer_t28_013,seller_t28_003,True,76.28,accepted,3,82.71,64.64,6.429999999999993,11.64
28,item_002,Doohickey C,buyer_t28_005,seller_t28_009,False,,rejected,3,98.11,77.32,0.0,0.0
28,item_001,Gadget B,buyer_t28_012,seller_t28_012,True,100.85,accepted,3,108.16,80.04,7.310000000000002,20.809999999999988
28,item_000,Widget A,buyer_t28_009,seller_t28_013,True,68.62,accepted,2,147.46,51.1,78.84,17.520000000000003
28,item_002,Doohickey C,buyer_t28_000,seller_t28_001,False,,rejected,3,94.65,93.21,0.0,0.0
29,item_002,Doohickey C,buyer_t29_008,seller_t29_006,True,103.63,accepted,3,132.13,90.9,28.5,12.72999999999999
29,item_000,Widget A,buyer_t29_009,seller_t29_014,False,,rejected,3,93.65,105.69,0.0,0.0
29,item_002,Doohickey C,buyer_t29_014,seller_t29_001,True,77.03,accepted,3,91.04,65.28,14.010000000000005,11.75
29,item_001,Gadget B,buyer_t29_004,seller_t29_010,True,75.68,accepted,3,82.14,62.03,6.459999999999994,13.650000000000006
29,item_002,Doohickey C,buyer_t29_006,seller_t29_005,True,73.83,accepted,2,149.28,72.84,75.45,0.9899999999999949
29,item_002,Doohickey C,buyer_t29_012,seller_t29_007,True,97.93,accepted,3,135.67,76.51,37.73999999999998,21.42
29,item_003,Thingamajig D,buyer_t29_011,seller_t29_002,True,87.79,accepted,3,107.81,60.13,20.019999999999996,27.660000000000004
29,item_001,Gadget B,buyer_t29_013,seller_t29_012,False,,rejected,3,146.02,103.08,0.0,0.0
29,item_003,Thingamajig D,buyer_t29_010,seller_t29_004,False,,rejected,5,81.75,115.43,0.0,0.0
29,item_000,Widget A,buyer_t29_005,seller_t29_008,True,104.26,accepted,3,135.4,81.45,31.14,22.810000000000002
29,item_002,Doohickey C,buyer_t29_002,seller_t29_013,False,,rejected,3,81.09,74.53,0.0,0.0
29,item_002,Doohickey C,buyer_t29_000,seller_t29_000,True,63.7,accepted,3,83.3,57.91,19.599999999999994,5.790000000000006
29,item_000,Widget A,buyer_t29_007,seller_t29_009,True,109.3,accepted,3,148.61,76.97,39.31000000000002,32.33
29,item_003,Thingamajig D,buyer_t29_003,seller_t29_011,False,,rejected,3,138.72,106.11,0.0,0.0
29,item_000,Widget A,buyer_t29_001,seller_t29_003,False,,rejected,3,125.22,104.41,0.0,0.0
